Time: 2026-06-23 15:42:48
Log Dir: logs/2026-06-23_15-42-48/GeFL_DDPM_baseline_total_gan
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: GeFL_DDPM_baseline_total_gan
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 0
  num_train_cifar10: 10
  num_train_cifar100: 0
  num_train_usps: 0
  label_mapping: image-cs
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 50
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
n_feat: 64
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 25
gen_observer_weight: 0.0
index_matching: ddpm
aggregate_method: dataset_name
use_new_entropy_method: true
entropy_ratio: 0.75
cs_threshold: 0.9
global_model_epochs: 5
global_model_optim: Adam
global_model_optim_lr: 0.001
global_samples_per_class: 64

================================================================================

==================================================
Start 50 rounds training by GeFL_DDPM_baseline_total_gan
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Client 0 (MNIST) | Target Loss: 0.9820 | G Loss: 2.3939 | D Loss: 0.3262
Client 2 (MNIST) | Target Loss: 0.1823 | G Loss: 2.1156 | D Loss: 0.4293
Client 3 (MNIST) | Target Loss: 0.1340 | G Loss: 2.1979 | D Loss: 0.4083
Client 4 (MNIST) | Target Loss: 0.6864 | G Loss: 1.9408 | D Loss: 0.4571
Client 5 (MNIST) | Target Loss: 1.2179 | G Loss: 2.1392 | D Loss: 0.4121
Client 6 (MNIST) | Target Loss: 0.3684 | G Loss: 2.1362 | D Loss: 0.4176
Client 7 (MNIST) | Target Loss: 0.3875 | G Loss: 2.0225 | D Loss: 0.4430
Client 8 (MNIST) | Target Loss: 1.0715 | G Loss: 2.0484 | D Loss: 0.4322
Client 9 (MNIST) | Target Loss: 0.7258 | G Loss: 2.0596 | D Loss: 0.4214
Client 11 (EMNIST) | Target Loss: 0.7457 | G Loss: 2.5156 | D Loss: 0.2830
Client 12 (EMNIST) | Target Loss: 0.6775 | G Loss: 2.4283 | D Loss: 0.3106
Client 13 (EMNIST) | Target Loss: 0.5062 | G Loss: 2.4760 | D Loss: 0.3022
Client 14 (EMNIST) | Target Loss: 0.4607 | G Loss: 2.3483 | D Loss: 0.3099
Client 15 (EMNIST) | Target Loss: 0.7535 | G Loss: 2.3552 | D Loss: 0.3098
Client 16 (EMNIST) | Target Loss: 1.2281 | G Loss: 2.5061 | D Loss: 0.2998
Client 17 (EMNIST) | Target Loss: 0.6014 | G Loss: 2.4312 | D Loss: 0.2954
Client 18 (EMNIST) | Target Loss: 0.4982 | G Loss: 2.2659 | D Loss: 0.3174
Client 19 (EMNIST) | Target Loss: 0.8275 | G Loss: 2.3730 | D Loss: 0.3045
Client 20 (EMNIST) | Target Loss: 0.8071 | G Loss: 2.5078 | D Loss: 0.2837
Client 22 (CIFAR10) | Target Loss: 1.7780 | G Loss: 2.8830 | D Loss: 0.3936
Client 23 (CIFAR10) | Target Loss: 1.6188 | G Loss: 3.0721 | D Loss: 0.3611
Client 24 (CIFAR10) | Target Loss: 1.5903 | G Loss: 2.8678 | D Loss: 0.3888
Client 25 (CIFAR10) | Target Loss: 1.6662 | G Loss: 3.0062 | D Loss: 0.3756
Client 26 (CIFAR10) | Target Loss: 1.9538 | G Loss: 3.0024 | D Loss: 0.3743
Client 27 (CIFAR10) | Target Loss: 1.7518 | G Loss: 3.1231 | D Loss: 0.3581
Client 28 (CIFAR10) | Target Loss: 1.9278 | G Loss: 2.8261 | D Loss: 0.4046
Client 29 (CIFAR10) | Target Loss: 1.8404 | G Loss: 2.9589 | D Loss: 0.3707
Client 30 (CIFAR10) | Target Loss: 2.1004 | G Loss: 3.0329 | D Loss: 0.3818
Client 31 (CIFAR10) | Target Loss: 1.9889 | G Loss: 2.9254 | D Loss: 0.3911
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 3 ---
Client 0 (MNIST) | Target Loss: 0.3429 | G Loss: 1.4326 | D Loss: 0.5205
Client 1 (MNIST) | Target Loss: 0.2148 | G Loss: 1.4523 | D Loss: 0.5085
Client 2 (MNIST) | Target Loss: 0.1331 | G Loss: 1.4366 | D Loss: 0.5136
Client 3 (MNIST) | Target Loss: 0.1156 | G Loss: 1.4995 | D Loss: 0.5001
Client 4 (MNIST) | Target Loss: 0.4044 | G Loss: 1.4503 | D Loss: 0.5033
Client 5 (MNIST) | Target Loss: 0.9561 | G Loss: 1.4606 | D Loss: 0.5089
Client 6 (MNIST) | Target Loss: 0.2242 | G Loss: 1.4812 | D Loss: 0.5046
Client 7 (MNIST) | Target Loss: 0.1907 | G Loss: 1.4476 | D Loss: 0.5165
Client 8 (MNIST) | Target Loss: 1.1306 | G Loss: 1.4810 | D Loss: 0.5010
Client 9 (MNIST) | Target Loss: 0.5044 | G Loss: 1.4757 | D Loss: 0.5020
Client 11 (EMNIST) | Target Loss: 0.6440 | G Loss: 3.5360 | D Loss: 0.1948
Client 12 (EMNIST) | Target Loss: 0.5802 | G Loss: 3.3366 | D Loss: 0.2230
Client 13 (EMNIST) | Target Loss: 0.4460 | G Loss: 3.5108 | D Loss: 0.1993
Client 14 (EMNIST) | Target Loss: 0.4215 | G Loss: 3.2808 | D Loss: 0.2251
Client 15 (EMNIST) | Target Loss: 0.6355 | G Loss: 3.4422 | D Loss: 0.2094
Client 16 (EMNIST) | Target Loss: 0.9850 | G Loss: 3.5214 | D Loss: 0.1982
Client 17 (EMNIST) | Target Loss: 0.5187 | G Loss: 3.4421 | D Loss: 0.2123
Client 18 (EMNIST) | Target Loss: 0.4382 | G Loss: 3.4291 | D Loss: 0.2068
Client 19 (EMNIST) | Target Loss: 0.6771 | G Loss: 3.3561 | D Loss: 0.2117
Client 20 (EMNIST) | Target Loss: 0.6717 | G Loss: 3.2299 | D Loss: 0.2278
Client 22 (CIFAR10) | Target Loss: 1.6230 | G Loss: 2.8756 | D Loss: 0.4060
Client 23 (CIFAR10) | Target Loss: 1.4810 | G Loss: 2.9138 | D Loss: 0.3998
Client 24 (CIFAR10) | Target Loss: 1.4397 | G Loss: 2.8887 | D Loss: 0.4069
Client 25 (CIFAR10) | Target Loss: 1.5302 | G Loss: 2.9604 | D Loss: 0.3855
Client 26 (CIFAR10) | Target Loss: 1.8148 | G Loss: 2.8729 | D Loss: 0.3966
Client 27 (CIFAR10) | Target Loss: 1.6939 | G Loss: 2.8956 | D Loss: 0.4029
Client 28 (CIFAR10) | Target Loss: 1.7617 | G Loss: 2.9709 | D Loss: 0.3897
Client 29 (CIFAR10) | Target Loss: 1.6865 | G Loss: 2.8545 | D Loss: 0.4028
Client 30 (CIFAR10) | Target Loss: 1.9676 | G Loss: 2.9520 | D Loss: 0.3931
Client 31 (CIFAR10) | Target Loss: 1.9386 | G Loss: 2.8771 | D Loss: 0.4006
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 4 ---
Client 0 (MNIST) | Target Loss: 0.2702 | G Loss: 1.4265 | D Loss: 0.5011
Client 1 (MNIST) | Target Loss: 0.1478 | G Loss: 1.4286 | D Loss: 0.5010
Client 2 (MNIST) | Target Loss: 0.0908 | G Loss: 1.4779 | D Loss: 0.4813
Client 3 (MNIST) | Target Loss: 0.1313 | G Loss: 1.4922 | D Loss: 0.4842
Client 4 (MNIST) | Target Loss: 0.2684 | G Loss: 1.4955 | D Loss: 0.4799
Client 5 (MNIST) | Target Loss: 0.7656 | G Loss: 1.4788 | D Loss: 0.4919
Client 6 (MNIST) | Target Loss: 0.1722 | G Loss: 1.4811 | D Loss: 0.4868
Client 7 (MNIST) | Target Loss: 0.1330 | G Loss: 1.4430 | D Loss: 0.4999
Client 8 (MNIST) | Target Loss: 0.9839 | G Loss: 1.4840 | D Loss: 0.4808
Client 9 (MNIST) | Target Loss: 0.3495 | G Loss: 1.4621 | D Loss: 0.4933
Client 11 (EMNIST) | Target Loss: 0.5872 | G Loss: 4.7755 | D Loss: 0.1113
Client 12 (EMNIST) | Target Loss: 0.5307 | G Loss: 4.5583 | D Loss: 0.1228
Client 13 (EMNIST) | Target Loss: 0.4176 | G Loss: 4.5476 | D Loss: 0.1285
Client 14 (EMNIST) | Target Loss: 0.3944 | G Loss: 4.5454 | D Loss: 0.1245
Client 15 (EMNIST) | Target Loss: 0.5854 | G Loss: 4.4933 | D Loss: 0.1248
Client 16 (EMNIST) | Target Loss: 0.8750 | G Loss: 4.6308 | D Loss: 0.1278
Client 17 (EMNIST) | Target Loss: 0.4772 | G Loss: 4.4543 | D Loss: 0.1364
Client 18 (EMNIST) | Target Loss: 0.4077 | G Loss: 4.5104 | D Loss: 0.1298
Client 19 (EMNIST) | Target Loss: 0.6053 | G Loss: 4.3434 | D Loss: 0.1459
Client 20 (EMNIST) | Target Loss: 0.6059 | G Loss: 4.2822 | D Loss: 0.1438
Client 22 (CIFAR10) | Target Loss: 1.4977 | G Loss: 2.8724 | D Loss: 0.3668
Client 23 (CIFAR10) | Target Loss: 1.3752 | G Loss: 2.8688 | D Loss: 0.3539
Client 24 (CIFAR10) | Target Loss: 1.3005 | G Loss: 2.8740 | D Loss: 0.3738
Client 25 (CIFAR10) | Target Loss: 1.4074 | G Loss: 2.8414 | D Loss: 0.3692
Client 26 (CIFAR10) | Target Loss: 1.6931 | G Loss: 2.9245 | D Loss: 0.3531
Client 27 (CIFAR10) | Target Loss: 1.6234 | G Loss: 2.9146 | D Loss: 0.3521
Client 28 (CIFAR10) | Target Loss: 1.6844 | G Loss: 2.9010 | D Loss: 0.3649
Client 29 (CIFAR10) | Target Loss: 1.5286 | G Loss: 2.9450 | D Loss: 0.3556
Client 30 (CIFAR10) | Target Loss: 1.8735 | G Loss: 2.9658 | D Loss: 0.3451
Client 31 (CIFAR10) | Target Loss: 1.8402 | G Loss: 2.8724 | D Loss: 0.3605
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 5 ---
Client 0 (MNIST) | Target Loss: 0.2177 | G Loss: 1.5600 | D Loss: 0.4771
Client 1 (MNIST) | Target Loss: 0.1173 | G Loss: 1.5545 | D Loss: 0.4812
Client 2 (MNIST) | Target Loss: 0.0738 | G Loss: 1.5839 | D Loss: 0.4663
Client 3 (MNIST) | Target Loss: 0.0867 | G Loss: 1.5137 | D Loss: 0.4892
Client 4 (MNIST) | Target Loss: 0.2324 | G Loss: 1.5385 | D Loss: 0.4784
Client 5 (MNIST) | Target Loss: 0.6355 | G Loss: 1.4580 | D Loss: 0.5047
Client 6 (MNIST) | Target Loss: 0.1360 | G Loss: 1.5450 | D Loss: 0.4800
Client 7 (MNIST) | Target Loss: 0.0986 | G Loss: 1.5075 | D Loss: 0.4935
Client 8 (MNIST) | Target Loss: 0.8948 | G Loss: 1.5368 | D Loss: 0.4820
Client 9 (MNIST) | Target Loss: 0.3039 | G Loss: 1.5633 | D Loss: 0.4745
Client 11 (EMNIST) | Target Loss: 0.5500 | G Loss: 5.0771 | D Loss: 0.1012
Client 12 (EMNIST) | Target Loss: 0.5001 | G Loss: 4.9501 | D Loss: 0.1117
Client 13 (EMNIST) | Target Loss: 0.3948 | G Loss: 5.0995 | D Loss: 0.0996
Client 14 (EMNIST) | Target Loss: 0.3740 | G Loss: 4.8772 | D Loss: 0.1158
Client 15 (EMNIST) | Target Loss: 0.5503 | G Loss: 5.0617 | D Loss: 0.1114
Client 16 (EMNIST) | Target Loss: 0.8065 | G Loss: 4.9669 | D Loss: 0.1070
Client 17 (EMNIST) | Target Loss: 0.4520 | G Loss: 5.0479 | D Loss: 0.1245
Client 18 (EMNIST) | Target Loss: 0.3798 | G Loss: 5.3294 | D Loss: 0.0948
Client 19 (EMNIST) | Target Loss: 0.5702 | G Loss: 4.9183 | D Loss: 0.1130
Client 20 (EMNIST) | Target Loss: 0.5697 | G Loss: 4.9981 | D Loss: 0.1082
Client 22 (CIFAR10) | Target Loss: 1.3785 | G Loss: 2.6966 | D Loss: 0.4066
Client 23 (CIFAR10) | Target Loss: 1.3125 | G Loss: 2.6988 | D Loss: 0.3958
Client 24 (CIFAR10) | Target Loss: 1.2368 | G Loss: 2.6720 | D Loss: 0.3991
Client 25 (CIFAR10) | Target Loss: 1.3306 | G Loss: 2.6536 | D Loss: 0.4042
Client 26 (CIFAR10) | Target Loss: 1.6138 | G Loss: 2.6640 | D Loss: 0.3982
Client 27 (CIFAR10) | Target Loss: 1.5955 | G Loss: 2.5774 | D Loss: 0.4042
Client 28 (CIFAR10) | Target Loss: 1.6219 | G Loss: 2.6157 | D Loss: 0.4048
Client 29 (CIFAR10) | Target Loss: 1.4285 | G Loss: 2.6587 | D Loss: 0.4011
Client 30 (CIFAR10) | Target Loss: 1.7873 | G Loss: 2.5772 | D Loss: 0.4062
Client 31 (CIFAR10) | Target Loss: 1.8061 | G Loss: 2.7307 | D Loss: 0.4059
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 6 ---
Client 0 (MNIST) | Target Loss: 0.1863 | G Loss: 1.9396 | D Loss: 0.4125
Client 1 (MNIST) | Target Loss: 0.0957 | G Loss: 1.9869 | D Loss: 0.4033
Client 2 (MNIST) | Target Loss: 0.0541 | G Loss: 1.9494 | D Loss: 0.3926
Client 3 (MNIST) | Target Loss: 0.0963 | G Loss: 1.9557 | D Loss: 0.4087
Client 4 (MNIST) | Target Loss: 0.1943 | G Loss: 1.9853 | D Loss: 0.3963
Client 5 (MNIST) | Target Loss: 0.5666 | G Loss: 1.9608 | D Loss: 0.3971
Client 6 (MNIST) | Target Loss: 0.1138 | G Loss: 1.9968 | D Loss: 0.3977
Client 7 (MNIST) | Target Loss: 0.0713 | G Loss: 1.9959 | D Loss: 0.3916
Client 8 (MNIST) | Target Loss: 0.7650 | G Loss: 1.7286 | D Loss: 0.4558
Client 9 (MNIST) | Target Loss: 0.2331 | G Loss: 1.9300 | D Loss: 0.4024
Client 11 (EMNIST) | Target Loss: 0.5201 | G Loss: 5.4952 | D Loss: 0.0837
Client 12 (EMNIST) | Target Loss: 0.4780 | G Loss: 5.3648 | D Loss: 0.0956
Client 13 (EMNIST) | Target Loss: 0.3788 | G Loss: 5.5245 | D Loss: 0.0804
Client 14 (EMNIST) | Target Loss: 0.3565 | G Loss: 5.2497 | D Loss: 0.0891
Client 15 (EMNIST) | Target Loss: 0.5280 | G Loss: 5.2634 | D Loss: 0.0867
Client 16 (EMNIST) | Target Loss: 0.7561 | G Loss: 5.0530 | D Loss: 0.1091
Client 17 (EMNIST) | Target Loss: 0.4297 | G Loss: 5.2205 | D Loss: 0.1094
Client 18 (EMNIST) | Target Loss: 0.3589 | G Loss: 5.4711 | D Loss: 0.0872
Client 19 (EMNIST) | Target Loss: 0.5358 | G Loss: 5.1723 | D Loss: 0.0902
Client 20 (EMNIST) | Target Loss: 0.5444 | G Loss: 5.2176 | D Loss: 0.1024
Client 22 (CIFAR10) | Target Loss: 1.2137 | G Loss: 2.2907 | D Loss: 0.4296
Client 23 (CIFAR10) | Target Loss: 1.2585 | G Loss: 2.3899 | D Loss: 0.4225
Client 24 (CIFAR10) | Target Loss: 1.1446 | G Loss: 2.3127 | D Loss: 0.4383
Client 25 (CIFAR10) | Target Loss: 1.2113 | G Loss: 2.3286 | D Loss: 0.4255
Client 26 (CIFAR10) | Target Loss: 1.5078 | G Loss: 2.2579 | D Loss: 0.4370
Client 27 (CIFAR10) | Target Loss: 1.5496 | G Loss: 2.2674 | D Loss: 0.4337
Client 28 (CIFAR10) | Target Loss: 1.5570 | G Loss: 2.2935 | D Loss: 0.4338
Client 29 (CIFAR10) | Target Loss: 1.3443 | G Loss: 2.3454 | D Loss: 0.4238
Client 30 (CIFAR10) | Target Loss: 1.7123 | G Loss: 2.2773 | D Loss: 0.4291
Client 31 (CIFAR10) | Target Loss: 1.7329 | G Loss: 2.3123 | D Loss: 0.4356
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 7 ---
Client 0 (MNIST) | Target Loss: 0.1790 | G Loss: 2.5888 | D Loss: 0.2953
Client 1 (MNIST) | Target Loss: 0.0828 | G Loss: 2.4253 | D Loss: 0.3269
Client 2 (MNIST) | Target Loss: 0.0436 | G Loss: 2.5803 | D Loss: 0.2889
Client 3 (MNIST) | Target Loss: 0.1154 | G Loss: 2.4920 | D Loss: 0.2974
Client 4 (MNIST) | Target Loss: 0.1799 | G Loss: 2.5844 | D Loss: 0.2930
Client 5 (MNIST) | Target Loss: 0.5112 | G Loss: 2.4517 | D Loss: 0.3072
Client 6 (MNIST) | Target Loss: 0.0914 | G Loss: 2.5581 | D Loss: 0.3009
Client 7 (MNIST) | Target Loss: 0.0623 | G Loss: 2.5423 | D Loss: 0.3100
Client 8 (MNIST) | Target Loss: 0.7292 | G Loss: 2.4620 | D Loss: 0.3124
Client 9 (MNIST) | Target Loss: 0.1825 | G Loss: 2.4335 | D Loss: 0.3259
Client 11 (EMNIST) | Target Loss: 0.5007 | G Loss: 5.8791 | D Loss: 0.0727
Client 12 (EMNIST) | Target Loss: 0.4569 | G Loss: 6.0476 | D Loss: 0.0653
Client 13 (EMNIST) | Target Loss: 0.3619 | G Loss: 6.0334 | D Loss: 0.0606
Client 14 (EMNIST) | Target Loss: 0.3403 | G Loss: 6.0001 | D Loss: 0.0611
Client 15 (EMNIST) | Target Loss: 0.5058 | G Loss: 6.1977 | D Loss: 0.0509
Client 16 (EMNIST) | Target Loss: 0.7208 | G Loss: 5.6068 | D Loss: 0.0705
Client 17 (EMNIST) | Target Loss: 0.4155 | G Loss: 5.9284 | D Loss: 0.0590
Client 18 (EMNIST) | Target Loss: 0.3407 | G Loss: 5.8448 | D Loss: 0.0645
Client 19 (EMNIST) | Target Loss: 0.5148 | G Loss: 6.0933 | D Loss: 0.0519
Client 20 (EMNIST) | Target Loss: 0.5317 | G Loss: 6.1034 | D Loss: 0.0523
Client 22 (CIFAR10) | Target Loss: 1.1015 | G Loss: 2.1057 | D Loss: 0.4487
Client 23 (CIFAR10) | Target Loss: 1.2056 | G Loss: 2.1168 | D Loss: 0.4418
Client 24 (CIFAR10) | Target Loss: 1.0414 | G Loss: 2.1550 | D Loss: 0.4439
Client 25 (CIFAR10) | Target Loss: 1.1025 | G Loss: 2.1326 | D Loss: 0.4531
Client 26 (CIFAR10) | Target Loss: 1.4492 | G Loss: 2.1405 | D Loss: 0.4443
Client 27 (CIFAR10) | Target Loss: 1.5131 | G Loss: 2.0982 | D Loss: 0.4513
Client 28 (CIFAR10) | Target Loss: 1.5052 | G Loss: 2.1451 | D Loss: 0.4401
Client 29 (CIFAR10) | Target Loss: 1.2803 | G Loss: 2.1196 | D Loss: 0.4421
Client 30 (CIFAR10) | Target Loss: 1.6367 | G Loss: 2.1322 | D Loss: 0.4394
Client 31 (CIFAR10) | Target Loss: 1.7043 | G Loss: 2.1374 | D Loss: 0.4434
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 8 ---
Client 0 (MNIST) | Target Loss: 0.1459 | G Loss: 2.6186 | D Loss: 0.3061
Client 1 (MNIST) | Target Loss: 0.0603 | G Loss: 2.9191 | D Loss: 0.2299
Client 2 (MNIST) | Target Loss: 0.0384 | G Loss: 2.8219 | D Loss: 0.2600
Client 3 (MNIST) | Target Loss: 0.0778 | G Loss: 2.8228 | D Loss: 0.2474
Client 4 (MNIST) | Target Loss: 0.1334 | G Loss: 2.6781 | D Loss: 0.2806
Client 5 (MNIST) | Target Loss: 0.4638 | G Loss: 2.8840 | D Loss: 0.2630
Client 6 (MNIST) | Target Loss: 0.0835 | G Loss: 2.5088 | D Loss: 0.3266
Client 7 (MNIST) | Target Loss: 0.0428 | G Loss: 2.9911 | D Loss: 0.2355
Client 8 (MNIST) | Target Loss: 0.6873 | G Loss: 2.5861 | D Loss: 0.3026
Client 9 (MNIST) | Target Loss: 0.1606 | G Loss: 2.9349 | D Loss: 0.2464
Client 11 (EMNIST) | Target Loss: 0.4809 | G Loss: 5.7676 | D Loss: 0.0650
Client 12 (EMNIST) | Target Loss: 0.4427 | G Loss: 5.7644 | D Loss: 0.0645
Client 13 (EMNIST) | Target Loss: 0.3479 | G Loss: 5.7383 | D Loss: 0.0744
Client 14 (EMNIST) | Target Loss: 0.3262 | G Loss: 5.5421 | D Loss: 0.0756
Client 15 (EMNIST) | Target Loss: 0.4852 | G Loss: 5.9044 | D Loss: 0.0697
Client 16 (EMNIST) | Target Loss: 0.6969 | G Loss: 5.3960 | D Loss: 0.0801
Client 17 (EMNIST) | Target Loss: 0.4003 | G Loss: 6.0752 | D Loss: 0.0521
Client 18 (EMNIST) | Target Loss: 0.3243 | G Loss: 5.9523 | D Loss: 0.0582
Client 19 (EMNIST) | Target Loss: 0.4911 | G Loss: 5.6414 | D Loss: 0.0688
Client 20 (EMNIST) | Target Loss: 0.5096 | G Loss: 6.3380 | D Loss: 0.0458
Client 22 (CIFAR10) | Target Loss: 0.9769 | G Loss: 2.1414 | D Loss: 0.4167
Client 23 (CIFAR10) | Target Loss: 1.1452 | G Loss: 2.1834 | D Loss: 0.4097
Client 24 (CIFAR10) | Target Loss: 0.9525 | G Loss: 2.1935 | D Loss: 0.4192
Client 25 (CIFAR10) | Target Loss: 1.0043 | G Loss: 2.1277 | D Loss: 0.4256
