global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
5,0.1,0.0,0.9984962406015038,0.0,0.4992481203007519,0.0,-0.0033524408243159067,0,2,1328,10
5,0.15,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.2,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.25,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.3,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.35,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.4,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.45,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.55,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.6,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.65,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.7,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.75,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.8,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.85,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.9,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,0.95,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
10,0.1,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
10,0.15,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
10,0.2,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
10,0.25,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
10,0.3,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
10,0.35,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
10,0.4,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
10,0.45,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
